timestamp,elapsed_seconds,vehicle_name,engine_temp,rpm,speed,fuel_level,engine_load,throttle_pos,battery_voltage,battery_health,dtc_count,trouble_codes,hard_braking_freq,accel_variance,idle_ratio,driving_style,ambient_temp,weather_condition,weather_raw,wind_speed,humidity,pressure_hpa,monthly_precipitation,road_roughness,traffic_density,road_type,mileage,vehicle_age,brake_thickness,tire_tread,oil_degradation,latitude,longitude,city,maintenance_probability,severity,needs_maintenance,source_file,days_to_service
2017-11-02 15:44:24,0.0,Unknown_US_Vehicle,60,1507.8,0.0,0.6,28.24,16.47,12.6,0.85,0,,240.0,6.716,0.933,Aggressive,18.0,Clear,Clear,4.5,55.0,1015.0,60.0,0.69,20.0,Urban,65000,5,7.0,5.5,0.35,30.482689,-97.662546,Texas_US,0.0217,OK,0,2017-11-02_15-44-00_Unknown_US_Vehicle_Texas_Drive1.csv,332.2
2017-11-02 15:44:24,0.0,Unknown_US_Vehicle,61,1686.5,0.0,0.6,63.53,24.71,12.6,0.85,0,,225.0,6.3,0.938,Aggressive,18.0,Clear,Clear,4.5,55.0,1015.0,60.0,0.69,20.0,Urban,65000,5,7.0,5.5,0.35,30.482689,-97.662546,Texas_US,0.0217,OK,0,2017-11-02_15-44-00_Unknown_US_Vehicle_Texas_Drive1.csv,332.2
2017-11-02 15:44:24,0.0,Unknown_US_Vehicle,61,1667.0,0.0,0.6,94.12,28.63,12.6,0.85,0,,211.765,5.933,0.941,Aggressive,18.0,Clear,Clear,4.5,55.0,1015.0,60.0,0.75,20.0,Urban,65000,5,7.0,5.5,0.35,30.482689,-97.662546,Texas_US,0.0217,OK,0,2017-11-02_15-44-00_Unknown_US_Vehicle_Texas_Drive1.csv,332.2
2017-11-02 15:44:24,0.0,Unknown_US_Vehicle,61,2378.8,0.0,0.6,100.0,37.65,12.6,0.85,0,,200.0,5.606,0.944,Aggressive,18.0,Clear,Clear,4.5,55.0,1015.0,60.0,0.52,20.0,Urban,65000,5,7.0,5.5,0.35,30.482689,-97.662546,Texas_US,0.0109,OK,0,2017-11-02_15-44-00_Unknown_US_Vehicle_Texas_Drive1.csv,332.2
2017-11-02 15:44:24,0.0,Unknown_US_Vehicle,61,2489.8,0.0,0.6,95.29,37.25,12.6,0.85,0,,189.474,5.313,0.947,Aggressive,18.0,Clear,Clear,4.5,55.0,1015.0,60.0,0.6,20.0,Urban,65000,5,7.0,5.5,0.35,30.482689,-97.662546,Texas_US,0.0117,OK,0,2017-11-02_15-44-00_Unknown_US_Vehicle_Texas_Drive1.csv,332.3
2017-11-02 15:44:24,0.0,Unknown_US_Vehicle,62,2089.0,0.0,0.6,40.0,16.08,12.6,0.85,0,,180.0,5.049,0.95,Aggressive,18.0,Clear,Clear,4.5,55.0,1015.0,60.0,0.69,20.0,Urban,65000,5,7.0,5.5,0.35,30.482689,-97.662546,Texas_US,0.0117,OK,0,2017-11-02_15-44-00_Unknown_US_Vehicle_Texas_Drive1.csv,332.2
2017-11-02 15:44:24,0.0,Unknown_US_Vehicle,62,2012.5,0.0,0.6,48.24,20.78,12.6,0.85,0,,171.429,4.81,0.952,Aggressive,18.0,Clear,Clear,4.5,55.0,1015.0,60.0,0.72,20.0,Urban,65000,5,7.0,5.5,0.35,30.482689,-97.662546,Texas_US,0.0081,OK,0,2017-11-02_15-44-00_Unknown_US_Vehicle_Texas_Drive1.csv,332.2
2017-11-02 15:44:24,0.0,Unknown_US_Vehicle,63,1779.5,0.0,0.6,24.71,17.25,12.6,0.85,0,,163.636,4.592,0.955,Aggressive,18.0,Clear,Clear,4.5,55.0,1015.0,60.0,0.71,20.0,Urban,65000,5,7.0,5.5,0.35,30.482689,-97.662546,Texas_US,0.0102,OK,0,2017-11-02_15-44-00_Unknown_US_Vehicle_Texas_Drive1.csv,332.0
2017-11-02 15:44:24,0.0,Unknown_US_Vehicle,63,1706.2,0.0,0.6,22.75,16.08,12.6,0.85,0,,156.522,4.393,0.957,Aggressive,18.0,Clear,Clear,4.5,55.0,1015.0,60.0,0.72,20.0,Urban,65000,5,7.0,5.5,0.35,30.482689,-97.662546,Texas_US,0.0074,OK,0,2017-11-02_15-44-00_Unknown_US_Vehicle_Texas_Drive1.csv,332.0
2017-11-02 15:44:24,0.0,Unknown_US_Vehicle,63,1428.0,0.0,0.6,24.71,16.08,12.6,0.85,0,,150.0,4.211,0.958,Aggressive,18.0,Clear,Clear,4.5,55.0,1015.0,60.0,0.72,20.0,Urban,65000,5,7.0,5.5,0.35,30.482689,-97.662546,Texas_US,0.007,OK,0,2017-11-02_15-44-00_Unknown_US_Vehicle_Texas_Drive1.csv,332.0
2017-11-02 15:44:24,0.0,Unknown_US_Vehicle,63,1376.5,0.0,0.6,25.88,16.08,12.6,0.85,0,,144.0,4.043,0.96,Aggressive,18.0,Clear,Clear,4.5,55.0,1015.0,60.0,0.8,20.0,Urban,65000,5,7.0,5.5,0.35,30.482689,-97.662546,Texas_US,0.0019,OK,0,2017-11-02_15-44-00_Unknown_US_Vehicle_Texas_Drive1.csv,332.0
2017-11-02 15:44:24,0.0,Unknown_US_Vehicle,64,1879.5,0.0,0.6,29.41,18.82,12.6,0.85,0,,138.462,3.888,0.962,Aggressive,18.0,Clear,Clear,4.5,55.0,1015.0,60.0,0.77,20.0,Urban,65000,5,7.0,5.5,0.35,30.482689,-97.662546,Texas_US,0.0022,OK,0,2017-11-02_15-44-00_Unknown_US_Vehicle_Texas_Drive1.csv,332.1
2017-11-02 15:44:24,0.0,Unknown_US_Vehicle,65,1793.8,0.0,0.6,24.71,18.82,12.6,0.85,0,,133.333,3.745,0.963,Aggressive,18.0,Clear,Clear,4.5,55.0,1015.0,60.0,0.65,20.0,Urban,65000,5,7.0,5.5,0.35,30.482689,-97.662546,Texas_US,0.0021,OK,0,2017-11-02_15-44-00_Unknown_US_Vehicle_Texas_Drive1.csv,332.1
2017-11-02 15:44:24,0.0,Unknown_US_Vehicle,65,1407.8,0.0,0.6,24.31,16.08,12.6,0.85,0,,128.571,3.611,0.964,Aggressive,18.0,Clear,Clear,4.5,55.0,1015.0,60.0,0.6,20.0,Urban,65000,5,7.0,5.5,0.35,30.482689,-97.662546,Texas_US,0.0021,OK,0,2017-11-02_15-44-00_Unknown_US_Vehicle_Texas_Drive1.csv,332.2
2017-11-02 15:44:24,0.0,Unknown_US_Vehicle,65,1286.5,0.0,0.6,26.67,16.47,12.6,0.85,0,,124.138,3.487,0.966,Aggressive,18.0,Clear,Clear,4.5,55.0,1015.0,60.0,0.59,20.0,Urban,65000,5,7.0,5.5,0.35,30.482689,-97.662546,Texas_US,0.002,OK,0,2017-11-02_15-44-00_Unknown_US_Vehicle_Texas_Drive1.csv,332.2
2017-11-02 15:44:24,0.0,Unknown_US_Vehicle,65,1457.8,0.0,0.6,29.8,16.47,12.6,0.85,0,,120.0,3.371,0.967,Aggressive,18.0,Clear,Clear,4.5,55.0,1015.0,60.0,0.59,20.0,Urban,65000,5,7.0,5.5,0.35,30.482689,-97.662546,Texas_US,0.002,OK,0,2017-11-02_15-44-00_Unknown_US_Vehicle_Texas_Drive1.csv,332.2
2017-11-02 15:44:24,0.0,Unknown_US_Vehicle,65,1482.0,0.0,0.6,27.45,16.47,12.6,0.85,0,,116.129,3.263,0.968,Aggressive,18.0,Clear,Clear,4.5,55.0,1015.0,60.0,0.64,20.0,Urban,65000,5,7.0,5.5,0.35,30.482689,-97.662546,Texas_US,0.002,OK,0,2017-11-02_15-44-00_Unknown_US_Vehicle_Texas_Drive1.csv,332.1
2017-11-02 15:44:24,0.0,Unknown_US_Vehicle,66,1380.2,0.0,0.6,28.24,16.47,12.6,0.85,0,,112.5,3.161,0.969,Aggressive,18.0,Clear,Clear,4.5,55.0,1015.0,60.0,0.66,20.0,Urban,65000,5,7.0,5.5,0.35,30.482689,-97.662546,Texas_US,0.002,OK,0,2017-11-02_15-44-00_Unknown_US_Vehicle_Texas_Drive1.csv,332.1
2017-11-02 15:44:24,0.0,Unknown_US_Vehicle,66,1308.5,0.0,0.6,29.8,16.47,12.6,0.85,0,,109.091,3.065,0.97,Aggressive,18.0,Clear,Clear,4.5,55.0,1015.0,60.0,0.61,20.0,Urban,65000,5,7.0,5.5,0.35,30.482689,-97.662546,Texas_US,0.0019,OK,0,2017-11-02_15-44-00_Unknown_US_Vehicle_Texas_Drive1.csv,332.2
2017-11-02 15:44:24,0.0,Unknown_US_Vehicle,66,1260.0,0.0,0.6,30.59,16.47,12.6,0.85,0,,105.882,2.975,0.971,Aggressive,18.0,Clear,Clear,4.5,55.0,1015.0,60.0,0.57,20.0,Urban,65000,5,7.0,5.5,0.35,30.482689,-97.662546,Texas_US,0.0019,OK,0,2017-11-02_15-44-00_Unknown_US_Vehicle_Texas_Drive1.csv,332.2
2017-11-02 15:44:24,0.0,Unknown_US_Vehicle,66,1221.8,0.0,0.6,31.37,16.47,12.6,0.85,0,,102.857,2.891,0.971,Aggressive,18.0,Clear,Clear,4.5,55.0,1015.0,60.0,0.58,20.0,Urban,65000,5,7.0,5.5,0.35,30.482689,-97.662546,Texas_US,0.0019,OK,0,2017-11-02_15-44-00_Unknown_US_Vehicle_Texas_Drive1.csv,332.2
2017-11-02 15:44:24,0.0,Unknown_US_Vehicle,66,1157.8,0.0,0.6,32.55,16.47,12.6,0.85,0,,100.0,2.81,0.972,Aggressive,18.0,Clear,Clear,4.5,55.0,1015.0,60.0,0.71,20.0,Urban,65000,5,7.0,5.5,0.35,30.482689,-97.662546,Texas_US,0.0019,OK,0,2017-11-02_15-44-00_Unknown_US_Vehicle_Texas_Drive1.csv,332.1
2017-11-02 15:44:24,0.0,Unknown_US_Vehicle,66,1041.2,0.0,0.6,34.51,16.47,12.6,0.85,0,,97.297,2.735,0.973,Aggressive,18.0,Clear,Clear,4.5,55.0,1015.0,60.0,0.74,20.0,Urban,65000,5,7.0,5.5,0.35,30.482689,-97.662546,Texas_US,0.0017,OK,0,2017-11-02_15-44-00_Unknown_US_Vehicle_Texas_Drive1.csv,332.1
2017-11-02 15:44:24,0.0,Unknown_US_Vehicle,66,1037.5,0.0,0.6,35.29,15.69,12.6,0.85,0,,94.737,2.663,0.974,Aggressive,18.0,Clear,Clear,4.5,55.0,1015.0,60.0,0.7,20.0,Urban,65000,5,7.0,5.5,0.35,30.482689,-97.662546,Texas_US,0.0017,OK,0,2017-11-02_15-44-00_Unknown_US_Vehicle_Texas_Drive1.csv,332.1
2017-11-02 15:44:24,0.0,Unknown_US_Vehicle,67,929.5,0.0,0.6,32.55,15.69,12.6,0.85,0,,92.308,2.594,0.974,Aggressive,18.0,Clear,Clear,4.5,55.0,1015.0,60.0,0.76,20.0,Urban,65000,5,7.0,5.5,0.35,30.482689,-97.662546,Texas_US,0.0017,OK,0,2017-11-02_15-44-00_Unknown_US_Vehicle_Texas_Drive1.csv,332.1
2017-11-02 15:44:24,0.0,Unknown_US_Vehicle,67,816.2,0.0,0.6,34.51,15.69,12.6,0.85,0,,90.0,2.53,0.975,Aggressive,18.0,Clear,Clear,4.5,55.0,1015.0,60.0,0.78,20.0,Urban,65000,5,7.0,5.5,0.35,30.482689,-97.662546,Texas_US,0.002,OK,0,2017-11-02_15-44-00_Unknown_US_Vehicle_Texas_Drive1.csv,332.1
2017-11-02 15:44:24,0.0,Unknown_US_Vehicle,67,710.0,0.0,0.6,36.86,15.69,12.6,0.85,0,,87.805,2.468,0.976,Aggressive,18.0,Clear,Clear,4.5,55.0,1015.0,60.0,0.76,20.0,Urban,65000,5,7.0,5.5,0.35,30.482689,-97.662546,Texas_US,0.002,OK,0,2017-11-02_15-44-00_Unknown_US_Vehicle_Texas_Drive1.csv,332.2
2017-11-02 15:44:24,0.0,Unknown_US_Vehicle,67,699.0,0.0,0.6,40.39,15.69,12.6,0.85,0,,85.714,2.409,0.976,Aggressive,18.0,Clear,Clear,4.5,55.0,1015.0,60.0,0.69,20.0,Urban,65000,5,7.0,5.5,0.35,30.482689,-97.662546,Texas_US,0.0024,OK,0,2017-11-02_15-44-00_Unknown_US_Vehicle_Texas_Drive1.csv,332.1
2017-11-02 15:44:24,0.0,Unknown_US_Vehicle,67,805.2,0.0,0.6,39.61,15.69,12.6,0.85,0,,83.721,2.353,0.977,Aggressive,18.0,Clear,Clear,4.5,55.0,1015.0,60.0,0.68,20.0,Urban,65000,5,7.0,5.5,0.35,30.482689,-97.662546,Texas_US,0.0021,OK,0,2017-11-02_15-44-00_Unknown_US_Vehicle_Texas_Drive1.csv,332.2
2017-11-02 15:44:24,0.0,Unknown_US_Vehicle,67,699.0,0.0,0.6,39.22,15.69,12.6,0.85,0,,81.818,2.3,0.977,Aggressive,18.0,Clear,Clear,4.5,55.0,1015.0,60.0,0.69,20.0,Urban,65000,5,7.0,5.5,0.35,30.482689,-97.662546,Texas_US,0.0022,OK,0,2017-11-02_15-44-00_Unknown_US_Vehicle_Texas_Drive1.csv,332.2
2017-11-02 15:44:24,0.0,Unknown_US_Vehicle,67,690.5,0.0,0.6,42.35,15.69,12.6,0.85,0,,80.0,2.249,0.978,Aggressive,18.0,Clear,Clear,4.5,55.0,1015.0,60.0,0.72,20.0,Urban,65000,5,7.0,5.5,0.35,30.482689,-97.662546,Texas_US,0.0022,OK,0,2017-11-02_15-44-00_Unknown_US_Vehicle_Texas_Drive1.csv,332.2
2017-11-02 15:44:24,0.0,Unknown_US_Vehicle,68,692.0,0.0,0.6,41.18,15.69,12.6,0.85,0,,78.261,2.2,0.978,Aggressive,18.0,Clear,Clear,4.5,55.0,1015.0,60.0,0.64,20.0,Urban,65000,5,7.0,5.5,0.35,30.482689,-97.662546,Texas_US,0.0022,OK,0,2017-11-02_15-44-00_Unknown_US_Vehicle_Texas_Drive1.csv,332.2
2017-11-02 15:44:24,0.0,Unknown_US_Vehicle,68,682.0,0.0,0.6,41.57,15.69,12.6,0.85,0,,76.596,2.153,0.979,Aggressive,18.0,Clear,Clear,4.5,55.0,1015.0,60.0,0.8,20.0,Urban,65000,5,7.0,5.5,0.35,30.482689,-97.662546,Texas_US,0.0021,OK,0,2017-11-02_15-44-00_Unknown_US_Vehicle_Texas_Drive1.csv,332.1
2017-11-02 15:44:24,0.0,Unknown_US_Vehicle,68,708.5,0.0,0.6,42.35,16.47,12.6,0.85,0,,75.0,2.109,0.979,Aggressive,18.0,Clear,Clear,4.5,55.0,1015.0,60.0,0.82,20.0,Urban,65000,5,7.0,5.5,0.35,30.482689,-97.662546,Texas_US,0.0008,OK,0,2017-11-02_15-44-00_Unknown_US_Vehicle_Texas_Drive1.csv,332.1
2017-11-02 15:44:24,0.0,Unknown_US_Vehicle,68,709.2,0.0,0.6,52.55,16.47,12.6,0.85,0,,73.469,2.066,0.98,Aggressive,18.0,Clear,Clear,4.5,55.0,1015.0,60.0,0.79,20.0,Urban,65000,5,7.0,5.5,0.35,30.482689,-97.662546,Texas_US,0.0008,OK,0,2017-11-02_15-44-00_Unknown_US_Vehicle_Texas_Drive1.csv,332.1
2017-11-02 15:44:24,0.0,Unknown_US_Vehicle,68,739.8,0.0,0.6,51.76,16.86,12.6,0.85,0,,72.0,2.024,0.98,Aggressive,18.0,Clear,Clear,4.5,55.0,1015.0,60.0,0.77,20.0,Urban,65000,5,7.0,5.5,0.35,30.482689,-97.662546,Texas_US,0.0009,OK,0,2017-11-02_15-44-00_Unknown_US_Vehicle_Texas_Drive1.csv,332.1
2017-11-02 15:44:24,0.0,Unknown_US_Vehicle,68,735.8,0.0,0.6,52.16,16.86,12.6,0.85,0,,70.588,1.985,0.98,Aggressive,18.0,Clear,Clear,4.5,55.0,1015.0,60.0,0.8,20.0,Urban,65000,5,7.0,5.5,0.35,30.482689,-97.662546,Texas_US,0.0008,OK,0,2017-11-02_15-44-00_Unknown_US_Vehicle_Texas_Drive1.csv,332.1
2017-11-02 15:44:24,0.0,Unknown_US_Vehicle,68,744.5,0.0,0.6,51.76,16.86,12.6,0.85,0,,69.231,1.946,0.981,Aggressive,18.0,Clear,Clear,4.5,55.0,1015.0,60.0,0.76,20.0,Urban,65000,5,7.0,5.5,0.35,30.482689,-97.662546,Texas_US,0.0009,OK,0,2017-11-02_15-44-00_Unknown_US_Vehicle_Texas_Drive1.csv,332.1
2017-11-02 15:44:24,0.0,Unknown_US_Vehicle,68,742.0,0.0,0.6,51.76,16.86,12.6,0.85,0,,67.925,1.91,0.981,Aggressive,18.0,Clear,Clear,4.5,55.0,1015.0,60.0,0.77,20.0,Urban,65000,5,7.0,5.5,0.35,30.482689,-97.662546,Texas_US,0.0009,OK,0,2017-11-02_15-44-00_Unknown_US_Vehicle_Texas_Drive1.csv,332.1
2017-11-02 15:44:24,0.0,Unknown_US_Vehicle,68,746.0,0.0,0.6,51.37,16.86,12.6,0.85,0,,66.667,1.874,0.981,Aggressive,18.0,Clear,Clear,4.5,55.0,1015.0,60.0,0.77,20.0,Urban,65000,5,7.0,5.5,0.35,30.482689,-97.662546,Texas_US,0.0009,OK,0,2017-11-02_15-44-00_Unknown_US_Vehicle_Texas_Drive1.csv,332.1
2017-11-02 15:44:24,0.0,Unknown_US_Vehicle,68,750.0,0.0,0.6,51.76,16.86,12.6,0.85,0,,65.455,1.84,0.982,Aggressive,18.0,Clear,Clear,4.5,55.0,1015.0,60.0,0.76,20.0,Urban,65000,5,7.0,5.5,0.35,30.482689,-97.662546,Texas_US,0.0009,OK,0,2017-11-02_15-44-00_Unknown_US_Vehicle_Texas_Drive1.csv,332.1
2017-11-02 15:44:24,0.0,Unknown_US_Vehicle,68,745.2,0.0,0.6,51.37,16.86,12.6,0.85,0,,64.286,1.808,0.982,Aggressive,18.0,Clear,Clear,4.5,55.0,1015.0,60.0,0.76,20.0,Urban,65000,5,7.0,5.5,0.35,30.482689,-97.662546,Texas_US,0.0009,OK,0,2017-11-02_15-44-00_Unknown_US_Vehicle_Texas_Drive1.csv,332.1
2017-11-02 15:44:24,0.0,Unknown_US_Vehicle,68,746.0,0.0,0.6,51.76,16.86,12.6,0.85,0,,63.158,1.776,0.982,Aggressive,18.0,Clear,Clear,4.5,55.0,1015.0,60.0,0.88,20.0,Urban,65000,5,7.0,5.5,0.35,30.482689,-97.662546,Texas_US,0.0008,OK,0,2017-11-02_15-44-00_Unknown_US_Vehicle_Texas_Drive1.csv,332.1
2017-11-02 15:44:24,0.0,Unknown_US_Vehicle,68,741.2,0.0,0.6,51.37,16.86,12.6,0.85,0,,62.069,1.745,0.983,Aggressive,18.0,Clear,Clear,4.5,55.0,1015.0,60.0,0.88,20.0,Urban,65000,5,7.0,5.5,0.35,30.482689,-97.662546,Texas_US,0.0008,OK,0,2017-11-02_15-44-00_Unknown_US_Vehicle_Texas_Drive1.csv,332.1
2017-11-02 15:44:24,0.0,Unknown_US_Vehicle,68,742.0,0.0,0.6,51.76,16.86,12.6,0.85,0,,61.017,1.716,0.983,Aggressive,18.0,Clear,Clear,4.5,55.0,1015.0,60.0,0.88,20.0,Urban,65000,5,7.0,5.5,0.35,30.482689,-97.662546,Texas_US,0.0008,OK,0,2017-11-02_15-44-00_Unknown_US_Vehicle_Texas_Drive1.csv,332.1
2017-11-02 15:44:24,0.0,Unknown_US_Vehicle,68,744.5,0.0,0.6,51.76,16.86,12.6,0.85,0,,60.0,1.687,0.983,Aggressive,18.0,Clear,Clear,4.5,55.0,1015.0,60.0,0.75,20.0,Urban,65000,5,7.0,5.5,0.35,30.482689,-97.662546,Texas_US,0.0009,OK,0,2017-11-02_15-44-00_Unknown_US_Vehicle_Texas_Drive1.csv,332.3
2017-11-02 15:44:24,0.0,Unknown_US_Vehicle,69,764.0,0.0,0.6,52.16,16.86,12.6,0.85,0,,60.0,0.0,1.0,Aggressive,18.0,Clear,Clear,4.5,55.0,1015.0,60.0,0.75,20.0,Urban,65000,5,7.0,5.5,0.35,30.482689,-97.662546,Texas_US,0.0007,OK,0,2017-11-02_15-44-00_Unknown_US_Vehicle_Texas_Drive1.csv,332.1
2017-11-02 15:44:24,0.0,Unknown_US_Vehicle,69,805.2,0.0,0.6,39.22,15.69,12.6,0.85,0,,60.0,0.0,1.017,Aggressive,18.0,Clear,Clear,4.5,55.0,1015.0,60.0,0.72,20.0,Urban,65000,5,7.0,5.5,0.35,30.482689,-97.662546,Texas_US,0.0007,OK,0,2017-11-02_15-44-00_Unknown_US_Vehicle_Texas_Drive1.csv,332.1
2017-11-02 15:44:24,0.0,Unknown_US_Vehicle,69,667.8,0.0,0.6,38.43,15.69,12.6,0.85,0,,60.0,0.0,1.033,Aggressive,18.0,Clear,Clear,4.5,55.0,1015.0,60.0,0.72,20.0,Urban,65000,5,7.0,5.5,0.35,30.482689,-97.662546,Texas_US,0.0007,OK,0,2017-11-02_15-44-00_Unknown_US_Vehicle_Texas_Drive1.csv,332.1
2017-11-02 15:44:24,0.0,Unknown_US_Vehicle,69,650.8,0.0,0.6,39.61,15.69,12.6,0.85,0,,60.0,0.0,1.05,Aggressive,18.0,Clear,Clear,4.5,55.0,1015.0,60.0,0.73,20.0,Urban,65000,5,7.0,5.5,0.35,30.482689,-97.662546,Texas_US,0.0007,OK,0,2017-11-02_15-44-00_Unknown_US_Vehicle_Texas_Drive1.csv,332.1
